Date,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS
2016-07-14,588.125,1260.949951171875,164.0,213.9750518798828
2016-07-15,536.2750244140625,1222.675048828125,163.35000610351562,207.9375457763672
2016-07-18,540.9749755859375,1216.7249755859375,160.14999389648438,206.98130798339844
2016-07-19,543.4749755859375,1233.0999755859375,160.1999969482422,205.9687957763672
2016-07-20,541.5499877929688,1247.4749755859375,161.6999969482422,202.0688018798828
2016-07-21,539.9500122070312,1253.0250244140625,157.10000610351562,203.2500457763672
2016-07-22,536.2249755859375,1257.550048828125,169.3000030517578,201.6562957763672
2016-07-25,540.4249877929688,1279.4749755859375,172.14999389648438,203.5688018798828
2016-07-26,544.3499755859375,1276.300048828125,169.75,204.7875518798828
2016-07-27,542.6749877929688,1288.7750244140625,168.4499969482422,205.93130493164062
2016-07-28,538.75,1309.625,169.5,207.675048828125
2016-07-29,536.9249877929688,1309.6500244140625,164.64999389648438,204.393798828125
2016-08-01,542.625,1354.125,165.9499969482422,209.13755798339844
2016-08-02,541.9000244140625,1349.5999755859375,156.25,206.1000518798828
2016-08-03,542.4500122070312,1328.1500244140625,157.1999969482422,205.48130798339844
2016-08-04,535.9000244140625,1326.0,161.64999389648438,205.57505798339844
2016-08-05,534.0,1324.550048828125,169.10000610351562,205.20005798339844
2016-08-08,539.3499755859375,1324.75,169.5500030517578,205.8750457763672
2016-08-09,541.7000122070312,1325.0999755859375,165.0500030517578,206.7563018798828
2016-08-10,541.1749877929688,1337.699951171875,164.4499969482422,203.49380493164062
2016-08-11,538.6749877929688,1354.949951171875,161.39999389648438,203.6250457763672
2016-08-12,531.2750244140625,1369.2249755859375,166.1999969482422,203.9062957763672
2016-08-16,525.9000244140625,1345.8499755859375,169.4499969482422,201.1875457763672
2016-08-17,516.6500244140625,1312.2750244140625,171.10000610351562,197.925048828125
2016-08-18,511.70001220703125,1319.2750244140625,172.89999389648438,196.9125518798828
2016-08-19,510.6499938964844,1301.75,179.3000030517578,195.0375518798828
2016-08-22,507.7250061035156,1274.3499755859375,176.60000610351562,193.3125457763672
2016-08-23,519.8250122070312,1300.5250244140625,174.0500030517578,194.8500518798828
2016-08-24,528.7000122070312,1286.0250244140625,176.0,194.86880493164062
2016-08-25,518.0750122070312,1275.5250244140625,169.89999389648438,189.0000457763672
2016-08-26,510.125,1262.4749755859375,169.25,183.7500457763672
2016-08-29,511.3999938964844,1250.2750244140625,173.35000610351562,179.550048828125
2016-08-30,520.2000122070312,1272.074951171875,175.1999969482422,183.54379272460938
2016-08-31,517.9249877929688,1255.6500244140625,170.0,184.36878967285156
2016-09-01,518.7750244140625,1253.75,170.1999969482422,181.48129272460938
2016-09-02,515.9249877929688,1257.4000244140625,172.25,181.3500518798828
2016-09-06,522.5,1242.0250244140625,174.60000610351562,181.08753967285156
2016-09-07,527.1749877929688,1220.2750244140625,173.60000610351562,180.6562957763672
2016-09-08,518.8250122070312,1161.050048828125,175.3000030517578,177.73129272460938
2016-09-09,517.75,1176.2249755859375,171.25,180.24378967285156
2016-09-12,527.0,1179.5250244140625,161.3000030517578,180.15003967285156
2016-09-14,522.7999877929688,1164.2249755859375,165.85000610351562,179.268798828125
2016-09-15,521.0999755859375,1163.4749755859375,165.60000610351562,179.41879272460938
2016-09-16,530.0750122070312,1180.8499755859375,162.1999969482422,179.77503967285156
2016-09-19,530.5999755859375,1205.7249755859375,164.6999969482422,179.98129272460938
2016-09-20,525.0750122070312,1203.25,164.14999389648438,180.393798828125
2016-09-21,527.875,1206.699951171875,165.25,181.4438018798828
2016-09-22,529.4000244140625,1189.0,168.64999389648438,180.6562957763672
2016-09-23,521.2750244140625,1199.050048828125,170.39999389648438,180.07504272460938
2016-09-26,517.9500122070312,1200.550048828125,168.60000610351562,179.737548828125
2016-09-27,519.875,1218.050048828125,166.60000610351562,181.57504272460938
2016-09-28,519.4749755859375,1211.5250244140625,174.8000030517578,181.38754272460938
2016-09-29,514.5999755859375,1218.9000244140625,168.60000610351562,177.07504272460938
2016-09-30,518.0250244140625,1215.4000244140625,172.0500030517578,179.60629272460938
2016-10-03,519.0499877929688,1205.8499755859375,178.75,179.60629272460938
2016-10-04,524.5999755859375,1202.574951171875,187.0,180.675048828125
2016-10-05,520.75,1193.175048828125,191.6999969482422,179.831298828125
2016-10-06,513.7000122070312,1194.375,197.5,179.2500457763672
2016-10-07,506.2749938964844,1183.9000244140625,194.85000610351562,178.85629272460938
2016-10-10,514.9749755859375,1190.1500244140625,199.5500030517578,178.8750457763672
2016-10-13,526.1749877929688,1164.449951171875,196.0,179.3437957763672
2016-10-14,513.5750122070312,1183.0999755859375,195.6999969482422,178.1250457763672
2016-10-17,511.20001220703125,1181.2249755859375,193.0,177.05628967285156
2016-10-18,519.5250244140625,1200.0999755859375,196.39999389648438,181.0312957763672
2016-10-19,520.9000244140625,1197.550048828125,198.5,185.6250457763672
2016-10-20,518.3250122070312,1200.574951171875,207.60000610351562,185.77503967285156
2016-10-21,519.1500244140625,1214.324951171875,203.10000610351562,187.20004272460938
2016-10-24,513.5499877929688,1213.8499755859375,202.35000610351562,181.48129272460938
2016-10-25,508.6000061035156,1199.2249755859375,203.9499969482422,180.52503967285156
2016-10-26,507.1000061035156,1198.125,201.39999389648438,176.831298828125
2016-10-27,501.75,1209.050048828125,199.64999389648438,173.13754272460938
2016-10-28,498.75,1199.3499755859375,202.60000610351562,173.28753662109375
2016-11-01,494.7250061035156,1175.0,219.8000030517578,172.7812957763672
2016-11-02,490.5249938964844,1152.0250244140625,218.25,171.71253967285156
2016-11-03,483.42498779296875,1159.7249755859375,217.8000030517578,167.85003662109375
2016-11-04,485.5,1165.2750244140625,212.75,169.6875457763672
2016-11-07,488.9750061035156,1138.5250244140625,215.75,168.7500457763672
2016-11-08,491.29998779296875,1141.5999755859375,219.85000610351562,169.4062957763672
2016-11-09,479.1499938964844,1084.925048828125,217.64999389648438,167.58753967285156
2016-11-10,469.70001220703125,1077.7249755859375,229.3000030517578,166.85629272460938
2016-11-11,460.7749938964844,1050.574951171875,229.8000030517578,165.88128662109375
2016-11-15,461.7749938964844,1060.6500244140625,209.5500030517578,167.98129272460938
2016-11-16,470.45001220703125,1094.800048828125,206.6999969482422,166.98753356933594
2016-11-17,464.8999938964844,1068.5999755859375,213.89999389648438,164.40003967285156
2016-11-18,460.0,1062.550048828125,203.35000610351562,163.93128967285156
2016-11-21,455.54998779296875,1066.449951171875,196.75,165.67503356933594
2016-11-22,457.1000061035156,1067.5,206.89999389648438,168.90003967285156
2016-11-23,460.125,1078.175048828125,216.8000030517578,168.33753967285156
2016-11-24,465.1499938964844,1094.2249755859375,221.8000030517578,169.0312957763672
2016-11-25,488.75,1150.175048828125,223.25,174.2812957763672
2016-11-28,489.875,1141.300048828125,228.60000610351562,172.72503662109375
2016-11-29,486.29998779296875,1129.925048828125,228.5500030517578,174.43128967285156
2016-11-30,487.7749938964844,1138.0250244140625,229.85000610351562,174.4687957763672
2016-12-01,487.79998779296875,1131.7249755859375,226.89999389648438,175.612548828125
2016-12-02,482.25,1110.925048828125,223.0500030517578,172.65003967285156
2016-12-05,480.82501220703125,1093.0,226.60000610351562,171.24378967285156
2016-12-06,483.25,1091.175048828125,229.10000610351562,171.675048828125
2016-12-07,483.20001220703125,1077.2750244140625,231.4499969482422,170.00628662109375
2016-12-08,492.32501220703125,1097.875,242.9499969482422,171.97503662109375
2016-12-09,494.67498779296875,1097.625,245.4499969482422,171.78753662109375
2016-12-12,488.67498779296875,1104.0999755859375,246.8000030517578,170.081298828125
2016-12-13,495.1000061035156,1100.1500244140625,239.9499969482422,173.9062957763672
2016-12-14,499.875,1103.800048828125,235.89999389648438,174.862548828125
2016-12-15,496.17498779296875,1129.6500244140625,236.10000610351562,174.78753662109375
2016-12-16,502.57501220703125,1141.324951171875,230.3000030517578,173.8125457763672
2016-12-19,502.32501220703125,1144.449951171875,227.25,173.831298828125
2016-12-20,506.07501220703125,1169.6500244140625,224.39999389648438,174.99378967285156
2016-12-21,500.7749938964844,1156.800048828125,226.10000610351562,173.41879272460938
2016-12-22,492.3500061035156,1153.8499755859375,216.64999389648438,173.13754272460938
2016-12-23,494.2250061035156,1144.050048828125,216.64999389648438,172.0312957763672
2016-12-26,491.375,1146.550048828125,208.5500030517578,171.03753662109375
2016-12-27,499.4750061035156,1161.699951171875,214.64999389648438,174.45004272460938
2016-12-28,499.25,1156.699951171875,211.89999389648438,176.00628662109375
2016-12-29,496.17498779296875,1175.8499755859375,217.0,177.13128662109375
2016-12-30,505.29998779296875,1182.7750244140625,216.14999389648438,177.91879272460938
2017-01-02,500.54998779296875,1180.675048828125,220.9499969482422,176.831298828125
2017-01-03,496.92498779296875,1184.125,219.64999389648438,175.1250457763672
2017-01-04,498.875,1189.75,216.8000030517578,178.35003662109375
2017-01-05,498.07501220703125,1167.199951171875,227.64999389648438,180.15003967285156
2017-01-06,486.125,1140.699951171875,230.60000610351562,176.23129272460938
2017-01-09,485.17498779296875,1151.8499755859375,232.5500030517578,177.0000457763672
2017-01-10,485.2749938964844,1157.675048828125,232.60000610351562,178.6875457763672
2017-01-11,484.54998779296875,1162.199951171875,237.60000610351562,178.57504272460938
2017-01-12,500.0249938964844,1172.175048828125,240.75,181.20004272460938
2017-01-13,487.8999938964844,1124.6500244140625,238.3000030517578,181.74378967285156
2017-01-16,477.82501220703125,1129.2750244140625,243.35000610351562,181.7812957763672
2017-01-17,477.70001220703125,1139.375,236.10000610351562,180.90003967285156
2017-01-18,475.3999938964844,1147.550048828125,244.39999389648438,181.10629272460938
2017-01-19,479.04998779296875,1145.5,245.25,179.6250457763672
2017-01-20,474.3500061035156,1142.675048828125,238.5500030517578,179.21253967285156
2017-01-23,476.3500061035156,1153.3499755859375,245.25,179.9062957763672
2017-01-24,472.7749938964844,1159.175048828125,252.4499969482422,180.5625457763672
2017-01-25,468.29998779296875,1176.5,258.6000061035156,177.63754272460938
2017-01-27,471.07501220703125,1178.9000244140625,257.54998779296875,174.581298828125
2017-01-30,474.67498779296875,1166.449951171875,260.70001220703125,174.6562957763672
2017-01-31,464.29998779296875,1114.9000244140625,253.10000610351562,171.7500457763672
2017-02-01,458.375,1083.949951171875,260.54998779296875,171.0000457763672
2017-02-02,467.95001220703125,1103.824951171875,259.8500061035156,170.86878967285156
2017-02-03,468.04998779296875,1116.2750244140625,250.75,171.6562957763672
2017-02-06,467.625,1120.375,250.75,172.91253662109375
2017-02-07,471.125,1122.300048828125,248.0500030517578,171.956298828125
2017-02-08,468.25,1135.4749755859375,252.35000610351562,172.6875457763672
2017-02-09,473.0,1158.6500244140625,249.3000030517578,174.7500457763672
2017-02-10,484.1499938964844,1198.9749755859375,248.0,175.9687957763672
2017-02-13,492.17498779296875,1207.125,256.1499938964844,177.91879272460938
2017-02-14,493.8500061035156,1203.125,253.60000610351562,178.76254272460938
2017-02-15,490.8999938964844,1206.8499755859375,247.64999389648438,178.01254272460938
2017-02-16,506.04998779296875,1223.875,263.20001220703125,180.300048828125
2017-02-17,500.04998779296875,1203.949951171875,263.45001220703125,178.25628662109375
2017-02-20,505.125,1251.0999755859375,270.3999938964844,178.36878967285156
2017-02-21,506.79998779296875,1232.675048828125,268.8500061035156,178.425048828125
2017-02-22,495.07501220703125,1205.75,262.8999938964844,177.9375457763672
2017-02-23,504.42498779296875,1240.9000244140625,262.8500061035156,182.2875518798828
2017-02-27,506.20001220703125,1244.925048828125,255.5500030517578,183.6562957763672
2017-02-28,506.20001220703125,1233.125,259.1000061035156,183.300048828125
2017-03-01,512.5750122070312,1239.7750244140625,265.5,183.206298828125
2017-03-02,511.6499938964844,1250.7249755859375,270.8999938964844,183.82504272460938
2017-03-03,515.5999755859375,1247.0250244140625,267.5,185.1938018798828
2017-03-06,516.9500122070312,1236.25,266.25,184.46253967285156
2017-03-07,509.8999938964844,1249.9000244140625,260.3500061035156,185.68128967285156
2017-03-08,503.8999938964844,1256.0999755859375,252.1999969482422,185.6625518798828
2017-03-09,505.7749938964844,1259.875,252.60000610351562,181.6875457763672
2017-03-10,510.92498779296875,1271.125,248.5,182.643798828125
2017-03-14,517.4000244140625,1283.75,253.6999969482422,188.0063018798828
2017-03-15,505.9750061035156,1249.1500244140625,256.1000061035156,185.550048828125
2017-03-16,514.4249877929688,1260.449951171875,264.54998779296875,187.706298828125
2017-03-17,520.1500244140625,1262.875,264.8500061035156,189.0937957763672
2017-03-20,510.75,1240.0,263.29998779296875,186.5625457763672
2017-03-21,516.4249877929688,1243.3499755859375,261.6499938964844,186.99378967285156
2017-03-22,513.8499755859375,1239.4749755859375,261.1000061035156,187.706298828125
2017-03-23,520.2249755859375,1230.175048828125,265.70001220703125,191.2500457763672
2017-03-24,515.7000122070312,1213.5999755859375,267.04998779296875,192.4687957763672
2017-03-27,514.4249877929688,1206.0250244140625,261.20001220703125,189.0000457763672
2017-03-28,517.5750122070312,1214.9749755859375,265.1000061035156,190.331298828125
2017-03-29,515.9249877929688,1222.300048828125,268.79998779296875,192.0937957763672
2017-03-30,512.75,1220.5,274.5,193.48129272460938
2017-03-31,511.125,1215.9000244140625,274.95001220703125,193.38754272460938
2017-04-03,504.3999938964844,1205.8499755859375,272.70001220703125,190.1625518798828
2017-04-05,497.9750061035156,1200.625,272.6499938964844,191.49378967285156
2017-04-06,499.79998779296875,1200.0250244140625,270.3500061035156,193.01254272460938
2017-04-07,490.7749938964844,1214.5250244140625,268.79998779296875,191.96253967285156
2017-04-10,476.70001220703125,1211.125,272.3500061035156,189.15003967285156
2017-04-11,483.57501220703125,1209.6500244140625,252.75,191.30628967285156
2017-04-12,484.42498779296875,1196.625,258.25,187.7812957763672
2017-04-13,465.70001220703125,1164.324951171875,243.60000610351562,185.77503967285156
2017-04-17,462.45001220703125,1157.425048828125,235.8000030517578,184.612548828125
2017-04-18,461.32501220703125,1154.4000244140625,230.1999969482422,185.2500457763672
2017-04-19,459.6000061035156,1149.574951171875,234.14999389648438,186.8437957763672
2017-04-20,463.6499938964844,1162.75,233.5500030517578,187.4062957763672
2017-04-21,461.8500061035156,1155.4000244140625,231.85000610351562,184.2187957763672
2017-04-24,463.2749938964844,1164.050048828125,231.75,184.331298828125
2017-04-25,464.67498779296875,1155.75,235.35000610351562,185.362548828125
2017-04-26,457.125,1155.175048828125,234.5,184.0688018798828
2017-04-27,462.625,1151.324951171875,233.85000610351562,186.018798828125
2017-04-28,459.4750061035156,1136.574951171875,243.5500030517578,185.3437957763672
2017-05-02,461.29998779296875,1144.949951171875,241.85000610351562,185.58753967285156
2017-05-03,467.1499938964844,1168.6500244140625,240.10000610351562,186.16879272460938
2017-05-04,468.82501220703125,1165.050048828125,232.5,187.48129272460938
2017-05-05,465.75,1160.25,223.75,187.237548828125
2017-05-08,472.75,1171.2249755859375,221.85000610351562,188.362548828125
2017-05-09,473.32501220703125,1176.2750244140625,225.39999389648438,190.83753967285156
2017-05-10,471.82501220703125,1166.2249755859375,228.60000610351562,187.36878967285156
2017-05-11,472.04998779296875,1174.7249755859375,236.0,189.24378967285156
2017-05-12,482.125,1180.324951171875,236.75,190.143798828125
2017-05-15,475.7749938964844,1182.550048828125,240.89999389648438,189.862548828125
2017-05-16,477.5,1214.574951171875,238.10000610351562,193.2563018798828
2017-05-17,476.3999938964844,1227.675048828125,242.35000610351562,191.456298828125
2017-05-18,480.875,1268.0999755859375,231.14999389648438,197.02505493164062
2017-05-19,478.9750061035156,1253.574951171875,230.35000610351562,194.9062957763672
2017-05-22,480.7250061035156,1265.675048828125,228.89999389648438,195.45004272460938
2017-05-23,478.6499938964844,1260.8499755859375,230.75,197.40005493164062
2017-05-24,477.3999938964844,1279.574951171875,223.89999389648438,196.8750457763672
2017-05-25,491.6499938964844,1312.300048828125,232.60000610351562,201.16879272460938
2017-05-26,497.8500061035156,1289.125,242.64999389648438,202.1250457763672
2017-05-29,492.57501220703125,1286.425048828125,244.1999969482422,200.4750518798828
2017-05-30,498.1000061035156,1275.550048828125,244.89999389648438,201.05630493164062
2017-05-31,488.5249938964844,1273.300048828125,238.64999389648438,200.8125457763672
2017-06-01,485.70001220703125,1276.800048828125,231.25,202.93130493164062
2017-06-02,484.7250061035156,1282.449951171875,228.85000610351562,206.86880493164062
2017-06-05,479.375,1301.9749755859375,229.39999389648438,208.331298828125
2017-06-06,489.67498779296875,1348.0,229.39999389648438,210.206298828125
2017-06-07,480.6499938964844,1307.625,233.1999969482422,206.02505493164062
2017-06-08,478.2250061035156,1260.800048828125,234.5500030517578,204.71255493164062
2017-06-09,474.29998779296875,1253.5,244.75,201.35629272460938
2017-06-12,481.92498779296875,1243.5999755859375,245.10000610351562,197.3813018798828
2017-06-13,478.8999938964844,1225.7750244140625,238.5,194.2500457763672
2017-06-14,479.29998779296875,1235.0999755859375,235.9499969482422,192.07504272460938
2017-06-15,476.04998779296875,1205.5999755859375,235.89999389648438,195.63754272460938
2017-06-16,470.125,1199.8499755859375,236.8000030517578,191.4375457763672
2017-06-19,464.92498779296875,1215.8499755859375,241.89999389648438,190.9125518798828
2017-06-20,471.7749938964844,1222.5,241.5,190.6875457763672
2017-06-21,471.67498779296875,1203.1500244140625,238.60000610351562,191.925048828125
2017-06-22,470.07501220703125,1197.425048828125,234.25,191.2875518798828
2017-06-23,471.625,1180.8499755859375,236.85000610351562,192.63754272460938
2017-06-27,463.5249938964844,1171.425048828125,237.14999389648438,192.4125518798828
2017-06-28,462.3500061035156,1175.0250244140625,242.5500030517578,193.800048828125
2017-06-29,465.1000061035156,1166.625,251.1999969482422,194.4750518798828
2017-06-30,467.7749938964844,1181.175048828125,249.0500030517578,193.76254272460938
2017-07-03,475.95001220703125,1186.800048828125,254.3000030517578,194.70004272460938
2017-07-04,481.07501220703125,1183.425048828125,255.25,195.0000457763672
2017-07-05,475.45001220703125,1178.0,261.3999938964844,193.3500518798828
2017-07-06,473.5,1173.7750244140625,261.6499938964844,193.3125457763672
2017-07-07,467.70001220703125,1165.9749755859375,257.1000061035156,193.27505493164062
2017-07-10,478.5249938964844,1217.4749755859375,260.70001220703125,201.1875457763672
2017-07-11,487.67498779296875,1237.9000244140625,257.6000061035156,197.40005493164062
2017-07-12,486.17498779296875,1219.7249755859375,259.8999938964844,197.8500518798828
2017-07-13,488.5249938964844,1223.199951171875,263.04998779296875,198.0375518798828
2017-07-14,486.0249938964844,1198.7249755859375,262.29998779296875,194.88754272460938
2017-07-17,492.0249938964844,1197.7249755859375,269.45001220703125,200.13754272460938
2017-07-18,492.79998779296875,1204.175048828125,268.3500061035156,201.7500457763672
2017-07-19,489.92498779296875,1224.800048828125,273.3500061035156,203.32504272460938
2017-07-20,484.7250061035156,1222.3499755859375,269.54998779296875,201.862548828125
2017-07-21,490.04998779296875,1245.5999755859375,268.3500061035156,214.5375518798828
2017-07-24,495.2749938964844,1265.3499755859375,264.6000061035156,218.6625518798828
2017-07-25,496.92498779296875,1285.75,274.25,217.1625518798828
2017-07-26,497.0249938964844,1278.0,280.95001220703125,217.01255798339844
2017-07-27,485.5249938964844,1240.8499755859375,279.8999938964844,217.27505493164062
2017-07-28,498.67498779296875,1242.1500244140625,274.6000061035156,216.7875518798828
2017-07-31,505.6000061035156,1245.9000244140625,279.8500061035156,216.33755493164062
2017-08-01,502.7749938964844,1250.824951171875,282.04998779296875,221.1000518798828
2017-08-02,496.67498779296875,1236.9000244140625,280.95001220703125,220.3500518798828
2017-08-03,492.0,1244.7249755859375,279.95001220703125,216.82505798339844
2017-08-04,491.875,1261.4000244140625,288.8500061035156,217.050048828125
2017-08-07,484.125,1251.7249755859375,287.70001220703125,215.8125457763672
2017-08-08,481.92498779296875,1251.5250244140625,297.70001220703125,215.550048828125
2017-08-09,484.67498779296875,1256.0,300.20001220703125,214.8750457763672
2017-08-10,490.625,1255.7249755859375,298.79998779296875,216.112548828125
2017-08-11,493.8500061035156,1248.0250244140625,279.1000061035156,217.27505493164062
2017-08-14,490.7250061035156,1234.699951171875,289.1499938964844,216.37506103515625
2017-08-16,487.6000061035156,1246.175048828125,297.20001220703125,217.46255493164062
2017-08-17,510.42498779296875,1242.824951171875,304.79998779296875,216.26255798339844
2017-08-18,461.625,1256.9000244140625,298.3999938964844,216.07505798339844
2017-08-21,436.70001220703125,1264.4000244140625,293.79998779296875,215.77505493164062
2017-08-22,437.70001220703125,1248.7750244140625,293.04998779296875,217.68756103515625
2017-08-23,446.3999938964844,1244.7249755859375,299.6000061035156,217.50006103515625
2017-08-24,456.07501220703125,1248.300048828125,298.54998779296875,217.050048828125
2017-08-28,470.5,1243.6500244140625,301.3500061035156,218.02505493164062
2017-08-29,463.7250061035156,1235.425048828125,299.04998779296875,218.06256103515625
2017-08-30,463.32501220703125,1242.2750244140625,305.54998779296875,218.40005493164062
2017-08-31,457.4750061035156,1248.175048828125,308.8999938964844,224.32505798339844
2017-09-01,459.9750061035156,1228.2249755859375,314.95001220703125,222.33755493164062
2017-09-04,450.1000061035156,1228.0999755859375,315.79998779296875,222.9750518798828
2017-09-05,450.95001220703125,1242.175048828125,318.1000061035156,222.93756103515625
2017-09-06,447.79998779296875,1226.5999755859375,318.25,222.90005493164062
2017-09-07,447.875,1230.050048828125,326.79998779296875,224.21255493164062
2017-09-08,442.1499938964844,1235.300048828125,330.1000061035156,225.37506103515625
2017-09-11,439.3500061035156,1227.2249755859375,329.70001220703125,225.862548828125
2017-09-12,442.0249938964844,1244.2249755859375,330.70001220703125,223.57505798339844
2017-09-13,441.875,1244.5999755859375,327.1000061035156,221.925048828125
2017-09-14,446.20001220703125,1243.4749755859375,319.70001220703125,212.58755493164062
2017-09-15,454.125,1253.0250244140625,319.0,214.3125457763672
2017-09-18,454.54998779296875,1249.5250244140625,325.8500061035156,216.9750518798828
2017-09-19,456.125,1249.125,323.25,216.93756103515625
2017-09-20,456.3500061035156,1246.7750244140625,323.25,218.925048828125
2017-09-21,454.7749938964844,1262.449951171875,322.54998779296875,218.925048828125
2017-09-22,449.1499938964844,1251.800048828125,307.8999938964844,220.83755493164062
2017-09-25,447.67498779296875,1255.375,306.79998779296875,218.925048828125
2017-09-26,452.95001220703125,1237.324951171875,318.25,217.68756103515625
2017-09-27,449.8999938964844,1247.5,310.3500061035156,216.2250518798828
2017-09-28,448.0,1238.2249755859375,308.8999938964844,214.425048828125
2017-09-29,449.95001220703125,1217.9749755859375,314.25,210.1875457763672
2017-10-03,451.7749938964844,1224.2249755859375,318.25,212.21255493164062
2017-10-04,449.79998779296875,1221.1500244140625,319.1000061035156,212.0625457763672
2017-10-05,451.5249938964844,1214.800048828125,318.3999938964844,212.70005798339844
2017-10-06,460.07501220703125,1223.324951171875,327.1499938964844,214.95005798339844
2017-10-09,461.95001220703125,1227.050048828125,324.0,215.1000518798828
2017-10-10,467.7250061035156,1229.625,321.0,215.2500457763672
2017-10-11,465.3500061035156,1250.175048828125,313.3999938964844,217.987548828125
2017-10-12,463.6499938964844,1274.0999755859375,319.5,220.08755493164062
2017-10-13,465.04998779296875,1279.300048828125,321.3999938964844,218.925048828125
2017-10-16,469.5,1292.199951171875,335.20001220703125,218.02505493164062
2017-10-17,465.25,1297.2750244140625,334.3500061035156,217.38755798339844
2017-10-18,462.17498779296875,1293.300048828125,331.45001220703125,221.06256103515625
2017-10-19,463.4750061035156,1291.949951171875,327.95001220703125,219.0375518798828
2017-10-23,469.75,1293.949951171875,329.20001220703125,222.675048828125
2017-10-24,463.25,1289.199951171875,333.6499938964844,222.6000518798828
2017-10-25,467.6499938964844,1279.949951171875,335.8999938964844,224.175048828125
2017-10-26,473.67498779296875,1269.425048828125,342.8500061035156,226.7250518798828
2017-10-27,473.17498779296875,1292.1500244140625,339.8500061035156,222.71255493164062
2017-10-30,472.04998779296875,1308.0999755859375,340.95001220703125,219.93756103515625
2017-10-31,460.92498779296875,1312.0,331.8500061035156,220.5375518798828
2017-11-01,463.5249938964844,1301.425048828125,343.3500061035156,220.1625518798828
2017-11-02,461.45001220703125,1313.074951171875,340.79998779296875,219.93756103515625
2017-11-03,463.32501220703125,1310.050048828125,338.1000061035156,220.9125518798828
2017-11-06,464.3500061035156,1332.7750244140625,338.8999938964844,224.88755798339844
2017-11-07,477.75,1355.0250244140625,335.70001220703125,226.68756103515625
2017-11-08,476.1499938964844,1367.5,321.8999938964844,226.800048828125
2017-11-09,477.25,1368.199951171875,323.75,226.87506103515625
2017-11-10,481.0249938964844,1354.375,323.8500061035156,226.987548828125
2017-11-13,475.9750061035156,1379.4749755859375,314.70001220703125,223.95005798339844
2017-11-14,474.54998779296875,1357.300048828125,308.95001220703125,223.87506103515625
2017-11-15,475.8999938964844,1352.6500244140625,295.5,222.37506103515625
2017-11-16,494.20001220703125,1373.324951171875,301.29998779296875,223.237548828125
2017-11-17,485.4750061035156,1353.6500244140625,307.6000061035156,221.362548828125
2017-11-20,480.2749938964844,1351.7249755859375,313.8999938964844,220.76255798339844
2017-11-21,483.125,1336.4749755859375,312.8999938964844,220.50006103515625
2017-11-22,483.1499938964844,1340.324951171875,309.45001220703125,220.7250518798828
2017-11-23,495.625,1340.625,308.79998779296875,220.1625518798828
2017-11-24,504.7749938964844,1344.0250244140625,305.8999938964844,219.52505493164062
2017-11-27,499.375,1342.925048828125,305.25,221.1000518798828
2017-11-28,492.3500061035156,1342.6500244140625,302.79998779296875,221.13755798339844
2017-11-29,491.3500061035156,1329.074951171875,298.3500061035156,223.987548828125
2017-11-30,488.04998779296875,1318.5,295.45001220703125,218.925048828125
2017-12-01,479.3999938964844,1314.9749755859375,286.70001220703125,217.050048828125
2017-12-04,492.67498779296875,1316.175048828125,290.04998779296875,217.46255493164062
2017-12-05,492.17498779296875,1317.7750244140625,288.45001220703125,212.58755493164062
2017-12-06,495.1499938964844,1316.6500244140625,281.79998779296875,211.8750457763672
2017-12-07,499.8999938964844,1308.625,285.6499938964844,210.90005493164062
2017-12-08,500.92498779296875,1300.75,291.20001220703125,212.175048828125
2017-12-11,502.6499938964844,1330.550048828125,291.3500061035156,217.050048828125
2017-12-12,505.25,1306.074951171875,293.1499938964844,215.8500518798828
2017-12-13,501.875,1314.199951171875,283.54998779296875,215.40005493164062
2017-12-14,506.54998779296875,1278.9000244140625,284.54998779296875,216.45005798339844
2017-12-15,511.45001220703125,1272.800048828125,298.0,217.27505493164062
2017-12-18,508.29998779296875,1290.25,308.3999938964844,221.8500518798828
2017-12-19,501.9750061035156,1287.6500244140625,316.25,219.300048828125
2017-12-20,507.92498779296875,1294.4749755859375,317.25,222.37506103515625
2017-12-21,511.0249938964844,1297.8499755859375,317.1499938964844,223.31256103515625
2017-12-22,519.6749877929688,1323.375,316.54998779296875,226.20005798339844
2017-12-26,517.7999877929688,1324.7249755859375,321.95001220703125,227.175048828125
2017-12-27,517.125,1309.949951171875,326.20001220703125,229.95005798339844
2017-12-28,516.625,1313.4749755859375,332.70001220703125,231.00006103515625
2017-12-29,521.0250244140625,1350.5999755859375,329.8999938964844,235.68756103515625
2018-01-01,516.7750244140625,1322.800048828125,325.45001220703125,237.4125518798828
2018-01-02,514.8499755859375,1315.5999755859375,327.75,239.02505493164062
2018-01-03,510.6499938964844,1319.324951171875,332.5,232.46255493164062
2018-01-04,507.70001220703125,1328.550048828125,339.1000061035156,233.73756408691406
2018-01-05,506.0,1344.5999755859375,339.54998779296875,232.1625518798828
2018-01-08,518.0250244140625,1357.199951171875,340.25,233.36256408691406
2018-01-09,520.6749877929688,1354.5,337.70001220703125,237.90005493164062
2018-01-10,526.125,1403.300048828125,334.79998779296875,245.02505493164062
2018-01-11,537.9000244140625,1395.25,333.8999938964844,240.82505798339844
2018-01-12,539.2249755859375,1388.175048828125,339.54998779296875,239.1000518798828
2018-01-15,540.5750122070312,1373.050048828125,339.20001220703125,236.25006103515625
