Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS,INFY.NS,TCS.NS,VEDL.NS,WIPRO.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,503.0804443359375,1376.481201171875,145.72779846191406,227.76162719726562,587.7000122070312,1560.5250244140625,345.6000061035156,233.96255493164062,591.7000122070312,1589.9000244140625,352.04998779296875,238.50006103515625,581.125,1540.5,338.79998779296875,231.56256103515625,591.0,1587.5,338.8999938964844,236.77505493164062,13548914,3833844,13605990,11064915
2018-01-29,506.29052734375,1410.793701171875,145.47479248046875,227.177490234375,591.4500122070312,1599.425048828125,345.0,233.36256408691406,598.125,1612.5,355.70001220703125,237.07505798339844,582.5999755859375,1561.0,342.45001220703125,232.20005798339844,583.2750244140625,1565.699951171875,348.3500061035156,235.57505798339844,10823002,3141060,13215637,4698634
2018-01-30,501.0475158691406,1390.5059814453125,143.9145965576172,224.3665313720703,585.3250122070312,1576.425048828125,341.29998779296875,230.4750518798828,591.5499877929688,1601.9000244140625,344.8999938964844,234.2250518798828,581.3499755859375,1571.8499755859375,337.1000061035156,228.52505493164062,589.4500122070312,1590.0,344.8999938964844,232.1625518798828,8628312,1574758,7382593,3039996
2018-01-31,492.3160400390625,1372.64404296875,143.51405334472656,223.1945037841797,575.125,1556.175048828125,340.3500061035156,228.52505493164062,583.2999877929688,1575.0,346.45001220703125,231.71255493164062,571.0750122070312,1549.300048828125,335.25,226.1625518798828,579.5750122070312,1568.5,342.0,229.57505798339844,9213698,3043214,8287707,3765216
2018-02-01,489.8978576660156,1384.221435546875,143.97787475585938,220.30111694335938,572.2999877929688,1569.300048828125,341.45001220703125,225.56256103515625,578.9500122070312,1595.0,346.20001220703125,231.82505798339844,559.2750244140625,1544.4000244140625,329.79998779296875,225.00006103515625,571.0999755859375,1562.0,340.0,228.7875518798828,13005454,2400630,15344365,2936436
2018-02-02,489.3199768066406,1390.8587646484375,140.9629364013672,220.19125366210938,571.625,1576.824951171875,334.29998779296875,225.45005798339844,581.4500122070312,1595.0,345.95001220703125,226.83755493164062,565.0499877929688,1551.7249755859375,331.29998779296875,221.40005493164062,567.625,1560.0,337.3999938964844,224.4750518798828,10244486,2456490,11879455,3356831
2018-02-05,487.1585693359375,1368.608642578125,138.66488647460938,218.8361053466797,569.0999755859375,1551.5999755859375,328.8500061035156,224.06256103515625,577.4249877929688,1594.0,332.8999938964844,229.1625518798828,567.9249877929688,1538.425048828125,313.5,221.96255493164062,570.0,1555.0,325.0,223.50006103515625,9860220,2757742,12360798,2925527
2018-02-06,474.125732421875,1321.881591796875,135.62889099121094,215.83282470703125,553.875,1498.625,321.6499938964844,220.987548828125,564.1749877929688,1538.574951171875,328.8500061035156,222.112548828125,547.5750122070312,1492.5,309.70001220703125,217.57505798339844,549.9749755859375,1505.0,311.1000061035156,218.77505493164062,10552078,2657306,12008404,3244655
2018-02-07,474.68218994140625,1303.2701416015625,133.11997985839844,211.95054626464844,554.5250244140625,1477.5250244140625,315.70001220703125,217.01255798339844,562.4000244140625,1515.5,331.0,223.65005493164062,551.7750244140625,1473.7249755859375,312.6000061035156,216.00006103515625,558.0,1513.5,326.5,223.65005493164062,8342056,2180324,16798249,3331381
2018-02-08,485.4679260253906,1311.7159423828125,132.59288024902344,212.28018188476562,567.125,1487.0999755859375,314.45001220703125,217.3500518798828,573.2000122070312,1513.800048828125,318.6000061035156,220.987548828125,558.2750244140625,1479.5,305.1499938964844,215.2875518798828,561.4000244140625,1489.875,312.5,217.57505798339844,8807244,2755004,16604938,7062754
2018-02-09,474.7250061035156,1310.6131591796875,133.37295532226562,208.76414489746094,554.5750122070312,1485.8499755859375,316.29998779296875,213.7500457763672,560.1500244140625,1497.0,321.0,216.75006103515625,553.0,1448.324951171875,306.1000061035156,213.0000457763672,559.0,1475.0,307.04998779296875,216.75006103515625,4382690,2102458,9515144,4202634
2018-02-12,472.0071105957031,1308.672607421875,133.0567169189453,211.6575469970703,551.4000244140625,1483.6500244140625,315.54998779296875,216.71255493164062,560.2999877929688,1511.675048828125,319.95001220703125,218.21255493164062,548.9000244140625,1477.7750244140625,312.6000061035156,214.425048828125,557.4000244140625,1489.1500244140625,319.95001220703125,215.925048828125,6291972,1974562,9097394,3361144
2018-02-14,469.8456115722656,1284.1954345703125,133.14105224609375,214.95384216308594,548.875,1455.9000244140625,315.75,220.08755493164062,558.6500244140625,1487.2249755859375,323.3999938964844,222.56256103515625,545.0999755859375,1446.25,311.8999938964844,217.1625518798828,553.0,1485.0,320.25,217.50006103515625,8345712,2847532,7154264,4031561
2018-02-15,476.9934387207031,1290.391845703125,136.78848266601562,214.25794982910156,557.2249755859375,1462.925048828125,324.3999938964844,219.37506103515625,564.8499755859375,1471.5,328.3500061035156,221.70005798339844,551.5,1452.550048828125,320.04998779296875,217.83755493164062,551.5,1465.9749755859375,320.1000061035156,221.70005798339844,7986736,2465236,11559723,2207532
2018-02-16,482.8141784667969,1293.5675048828125,134.8277130126953,213.15921020507812,564.0250244140625,1466.5250244140625,319.75,218.25006103515625,570.8250122070312,1499.800048828125,329.8999938964844,221.925048828125,559.0499877929688,1461.5,316.0,217.5375518798828,562.5,1461.5,329.8999938964844,219.71255493164062,9889222,2515756,9116738,4104522
2018-02-19,484.3979797363281,1289.3995361328125,135.08071899414062,212.3900604248047,565.875,1461.800048828125,320.3500061035156,217.46255493164062,568.0,1476.6500244140625,324.5,219.75006103515625,560.1500244140625,1447.5999755859375,314.1000061035156,216.6000518798828,564.2000122070312,1472.5,321.1000061035156,219.75006103515625,6461840,1568224,8642478,2210435
2018-02-20,486.6235656738281,1298.7274169921875,138.6016387939453,213.48880004882812,568.4749755859375,1472.375,328.70001220703125,218.58755493164062,574.75,1492.5250244140625,331.0,219.93756103515625,551.875,1463.949951171875,320.0,216.82505798339844,551.875,1464.0,321.0,217.50006103515625,7188594,1889068,11395413,4580312
2018-02-21,491.09625244140625,1341.75,138.13778686523438,214.03822326660156,573.7000122070312,1521.1500244140625,327.6000061035156,219.15005493164062,575.9500122070312,1531.300048828125,331.0,221.13755798339844,570.0,1480.0250244140625,320.8999938964844,217.9125518798828,573.75,1487.0,330.0,220.50006103515625,13771358,3089228,12281795,6874135
2018-02-22,496.81011962890625,1345.234130859375,138.5805206298828,214.36781311035156,580.375,1525.0999755859375,328.6499938964844,219.487548828125,582.0,1539.5,330.54998779296875,220.68756103515625,570.2249755859375,1511.25,322.0,218.2875518798828,572.7750244140625,1526.0,325.29998779296875,219.675048828125,17859974,3463010,17254470,6419250
2018-02-23,494.6273498535156,1356.5245361328125,142.48095703125,216.08921813964844,577.8250122070312,1537.9000244140625,337.8999938964844,221.25006103515625,583.0,1544.5,340.75,221.96255493164062,573.375,1496.050048828125,327.1499938964844,219.2250518798828,581.75,1525.0,330.04998779296875,221.62506103515625,9459828,3362500,11270987,4889884
2018-02-26,487.32977294921875,1337.074951171875,144.69468688964844,213.59869384765625,569.2999877929688,1515.8499755859375,343.1499938964844,218.70005798339844,577.5250244140625,1544.9749755859375,345.0,221.77505493164062,567.1749877929688,1510.5999755859375,339.0,217.800048828125,575.5,1537.5,339.3999938964844,221.1000518798828,5083608,1363882,8842289,6709467
2018-02-27,492.2945556640625,1341.77197265625,143.61944580078125,213.7085723876953,575.0999755859375,1521.175048828125,340.6000061035156,218.81256103515625,576.8250122070312,1539.2750244140625,344.8500061035156,220.76255798339844,562.8250122070312,1516.0,338.0,218.362548828125,572.4749755859375,1520.5,343.5,219.33755493164062,6616026,1717800,4697935,5233517
2018-02-28,501.8819580078125,1338.5521240234375,139.0443572998047,214.47767639160156,586.2999877929688,1517.5250244140625,329.75,219.6000518798828,594.75,1531.9749755859375,338.70001220703125,220.3500518798828,571.2750244140625,1510.7249755859375,327.0,216.75006103515625,573.7999877929688,1517.5,338.70001220703125,219.75006103515625,17268416,2706864,10566570,6862287
2018-03-01,496.81011962890625,1339.7210693359375,136.30352783203125,214.25794982910156,580.375,1518.8499755859375,323.25,219.37506103515625,584.7999877929688,1530.5999755859375,333.6499938964844,220.57505798339844,578.0250244140625,1510.0,321.70001220703125,218.40005493164062,584.7999877929688,1524.5,327.20001220703125,219.6000518798828,6579852,1718124,8160931,5447711
2018-03-05,494.7344055175781,1369.7777099609375,133.2042694091797,213.12257385253906,577.9500122070312,1552.925048828125,315.8999938964844,218.21255493164062,585.4000244140625,1556.824951171875,321.25,220.31256103515625,571.625,1516.4749755859375,310.54998779296875,217.3500518798828,580.375,1524.5,319.0,220.20005798339844,8101456,2858168,9269131,4998325
2018-03-06,492.78692626953125,1341.9703369140625,132.17123413085938,210.19253540039062,575.6749877929688,1521.4000244140625,313.45001220703125,215.21255493164062,582.7000122070312,1563.5,327.45001220703125,218.96255493164062,571.7999877929688,1515.074951171875,311.1000061035156,214.612548828125,581.2750244140625,1561.0,318.29998779296875,218.43756103515625,6689734,1906764,11634001,6302115
2018-03-07,489.68389892578125,1335.20068359375,130.44239807128906,209.02053833007812,572.0499877929688,1513.7249755859375,309.3500061035156,214.01255798339844,580.0,1544.5,313.3999938964844,218.13755798339844,569.0250244140625,1509.25,303.20001220703125,213.2250518798828,577.5,1535.0,312.6000061035156,216.33755493164062,6370416,1917772,12198965,2434170
2018-03-08,495.0553894042969,1324.83642578125,130.04180908203125,208.91065979003906,578.3250122070312,1501.9749755859375,308.3999938964844,213.90005493164062,582.9000244140625,1527.449951171875,317.0,215.8125457763672,574.5,1493.75,301.8500061035156,212.362548828125,574.5,1527.449951171875,313.8999938964844,214.83755493164062,6093014,1951826,9818423,2693676
2018-03-09,497.9443359375,1338.133544921875,128.24974060058594,208.80076599121094,581.7000122070312,1517.050048828125,304.1499938964844,213.7875518798828,583.0,1531.5999755859375,316.3999938964844,215.925048828125,577.7750244140625,1488.5999755859375,302.54998779296875,213.07505798339844,581.1749877929688,1502.5,311.79998779296875,213.7500457763672,4220964,1872436,13854157,1340727
2018-03-12,507.5103759765625,1346.09423828125,133.83677673339844,212.93943786621094,592.875,1526.074951171875,317.3999938964844,218.02505493164062,595.9249877929688,1541.949951171875,318.75,219.00006103515625,585.875,1517.75,305.6000061035156,214.57505798339844,588.0,1521.5,308.29998779296875,214.7250518798828,7676970,2091340,11167602,2329131
2018-03-13,506.6758117675781,1273.169677734375,135.37586975097656,217.26123046875,591.9000244140625,1443.4000244140625,321.04998779296875,222.45005798339844,598.5,1469.8499755859375,324.0,224.550048828125,587.5750122070312,1436.0,312.0,219.37506103515625,590.0999755859375,1462.449951171875,315.0,219.37506103515625,8581052,88067154,17819886,4273121
2018-03-14,505.39178466796875,1273.2135009765625,134.4904022216797,215.24684143066406,590.4000244140625,1443.449951171875,318.95001220703125,220.38755798339844,595.2999877929688,1461.5250244140625,323.1000061035156,222.45005798339844,584.5499877929688,1437.5250244140625,315.70001220703125,219.75006103515625,590.0,1446.4749755859375,319.54998779296875,221.25006103515625,4429710,3668668,10148672,2773668
2018-03-15,506.11932373046875,1265.6279296875,133.64707946777344,214.91722106933594,591.25,1434.8499755859375,316.95001220703125,220.050048828125,594.2000122070312,1451.2750244140625,320.79998779296875,226.50006103515625,586.0,1427.800048828125,315.0,219.00006103515625,590.0,1447.5,319.70001220703125,221.58755493164062,6101500,2348906,9166951,6590570
2018-03-16,501.5824279785156,1246.222412109375,130.2526397705078,216.6385955810547,585.9500122070312,1412.8499755859375,308.8999938964844,221.81256103515625,591.2000122070312,1436.0,317.0,222.862548828125,584.625,1402.5,306.79998779296875,218.2875518798828,591.0,1434.4000244140625,317.0,221.25006103515625,17954826,7197482,13398137,6445545
2018-03-19,490.8180236816406,1248.56005859375,129.53579711914062,211.4377899169922,573.375,1415.5,307.20001220703125,216.487548828125,590.25,1424.0,313.6000061035156,222.37506103515625,571.3250122070312,1410.0,304.0,214.95005798339844,582.0,1414.5,311.45001220703125,220.1625518798828,7526620,3489940,10063284,1981635
2018-03-20,498.4367370605469,1263.4891357421875,130.03404235839844,215.06370544433594,582.2750244140625,1432.425048828125,287.1000061035156,220.20005798339844,585.0,1436.5999755859375,293.1000061035156,221.40005493164062,574.2999877929688,1409.5,283.75,213.487548828125,574.2999877929688,1410.0,284.79998779296875,215.175048828125,8553766,4024984,14598256,4032277
2018-03-21,499.6993103027344,1259.9166259765625,129.42257690429688,216.27232360839844,583.75,1428.375,285.75,221.43756103515625,587.75,1442.1500244140625,293.5,222.2250518798828,581.0999755859375,1425.0,282.5,218.40005493164062,585.0,1436.25,290.0,220.87506103515625,7692994,3907678,11337441,4191414
2018-03-22,497.0455627441406,1248.71435546875,132.16273498535156,211.29132080078125,580.6500244140625,1415.675048828125,291.79998779296875,216.33755493164062,588.7249755859375,1437.9749755859375,294.20001220703125,221.25006103515625,577.6500244140625,1411.2750244140625,285.8999938964844,215.362548828125,582.25,1429.9749755859375,288.79998779296875,220.3500518798828,6813168,2326094,12008468,2518420
2018-03-23,499.7420654296875,1242.8927001953125,125.00658416748047,208.50778198242188,583.7999877929688,1409.074951171875,276.0,213.487548828125,586.9000244140625,1417.050048828125,285.5,215.70005798339844,571.1749877929688,1399.0250244140625,274.29998779296875,212.2875518798828,573.5,1401.0,284.25,213.0375518798828,12008084,3654122,13290580,4385853
2018-03-26,494.4561462402344,1242.3857421875,128.31289672851562,200.7065887451172,577.625,1408.5,283.29998779296875,205.5000457763672,583.4500122070312,1413.699951171875,286.0,214.20005798339844,572.0,1390.7750244140625,268.75,204.26255798339844,583.4500122070312,1409.5,276.3999938964844,213.45005798339844,8930722,2964210,14875633,9372121
2018-03-27,493.9210510253906,1255.925048828125,129.98873901367188,200.7432403564453,577.0,1423.8499755859375,287.0,205.5375518798828,580.6500244140625,1431.5,289.8999938964844,210.6000518798828,575.0499877929688,1411.5250244140625,283.70001220703125,204.9375457763672,580.0,1412.5,288.0,209.21255493164062,3802088,2494574,10333840,7119807
2018-03-28,484.41943359375,1256.564453125,125.84447479248047,205.9440155029297,565.9000244140625,1424.574951171875,277.8500061035156,210.862548828125,575.375,1437.5,285.95001220703125,212.6250457763672,563.125,1412.5,276.6499938964844,204.7500457763672,575.375,1417.949951171875,283.95001220703125,205.5000457763672,12558322,6865654,14701677,6926560
2018-04-02,486.7091979980469,1283.2471923828125,127.85999298095703,212.17031860351562,568.5750122070312,1454.824951171875,282.29998779296875,217.237548828125,574.7750244140625,1457.0,284.8999938964844,218.1000518798828,560.6500244140625,1420.0,277.45001220703125,209.1000518798828,570.5,1420.0,284.0,212.6250457763672,8072702,1662988,6555940,3271909
2018-04-03,488.1214904785156,1283.9527587890625,128.26763916015625,207.95838928222656,570.2249755859375,1455.625,283.20001220703125,212.925048828125,571.7750244140625,1464.949951171875,284.70001220703125,215.51255798339844,564.0499877929688,1446.050048828125,278.54998779296875,212.2875518798828,567.3499755859375,1446.050048828125,279.0,215.4750518798828,4077168,1937290,9718071,2150304
2018-04-04,481.16644287109375,1283.79833984375,124.23660278320312,206.27366638183594,562.0999755859375,1455.449951171875,274.29998779296875,211.20005798339844,572.2750244140625,1467.0,289.79998779296875,214.8750457763672,560.0,1446.0,271.5,210.0000457763672,572.0,1464.7249755859375,284.45001220703125,213.7500457763672,4813302,2841820,12818170,2179020
2018-04-05,491.16046142578125,1304.549072265625,131.3022003173828,209.67979431152344,573.7750244140625,1478.9749755859375,289.8999938964844,214.6875457763672,575.6500244140625,1481.875,291.75,215.02505493164062,564.5499877929688,1460.175048828125,280.20001220703125,212.2500457763672,569.7750244140625,1463.2750244140625,280.6000061035156,212.2500457763672,7763544,1809424,15456965,1406814
2018-04-06,482.3648681640625,1301.175048828125,129.1055450439453,207.99502563476562,563.5,1475.1500244140625,285.04998779296875,212.96255493164062,573.0,1480.0,287.6000061035156,214.5000457763672,561.0499877929688,1463.2750244140625,281.5,212.4750518798828,571.5,1477.0,286.0,214.5000457763672,5937742,1129018,9519156,901137
2018-04-09,475.6238098144531,1289.5321044921875,127.42971801757812,208.80076599121094,555.625,1461.949951171875,281.3500061035156,213.7875518798828,562.9000244140625,1481.75,289.3999938964844,214.5375518798828,553.2750244140625,1457.5,280.0,212.4375457763672,562.5,1469.8499755859375,283.70001220703125,213.52505493164062,7202882,1235866,11022862,1493212
2018-04-10,476.5441589355469,1295.5738525390625,128.6752471923828,209.4966583251953,556.7000122070312,1468.800048828125,284.1000061035156,214.5000457763672,562.25,1478.625,292.0,216.300048828125,552.7000122070312,1462.8499755859375,283.20001220703125,208.3125457763672,556.0,1462.8499755859375,291.0,210.45005798339844,8926058,1184532,12178281,5836911
2018-04-11,481.1878662109375,1329.3348388671875,134.42735290527344,209.27691650390625,562.125,1507.074951171875,296.79998779296875,214.27505493164062,565.75,1512.5,297.70001220703125,216.90005493164062,558.25,1472.800048828125,287.3500061035156,212.88755798339844,559.0,1475.300048828125,290.1000061035156,216.00006103515625,9025574,3124416,22771881,1734232
2018-04-12,497.6019287109375,1384.508056640625,130.75869750976562,210.11927795410156,581.2999877929688,1569.625,288.70001220703125,215.13755798339844,586.375,1575.0,296.45001220703125,217.87506103515625,562.5,1503.9749755859375,287.0,213.82505798339844,564.7249755859375,1505.0,296.0,214.7250518798828,17044366,6114360,10682208,2994943
2018-04-13,501.3898620605469,1390.704345703125,132.09483337402344,215.46656799316406,585.7249755859375,1576.6500244140625,291.6499938964844,220.612548828125,592.9500122070312,1620.4000244140625,294.70001220703125,221.21255493164062,575.125,1566.050048828125,288.5,215.13755798339844,587.0,1575.0,291.1499938964844,217.12506103515625,21227038,8179118,11510464,4245718
2018-04-16,485.0185852050781,1405.85400390625,131.48338317871094,212.35342407226562,566.5999755859375,1593.824951171875,290.29998779296875,217.425048828125,570.0,1599.9749755859375,291.95001220703125,220.50006103515625,551.0,1555.375,286.6499938964844,215.58755493164062,551.0,1558.0,288.04998779296875,216.75006103515625,24745084,6270274,7545130,3128073
2018-04-17,481.5944519042969,1396.5703125,130.80401611328125,208.5810089111328,562.5999755859375,1583.300048828125,288.79998779296875,213.5625457763672,563.7000122070312,1597.4749755859375,295.25,216.6000518798828,557.5,1573.5999755859375,287.3999938964844,212.4750518798828,563.5,1593.824951171875,293.3999938964844,216.07505798339844,10397940,3301724,9828946,2927023
2018-04-18,481.91546630859375,1393.2623291015625,131.84571838378906,214.36781311035156,562.9749755859375,1579.550048828125,291.1000061035156,219.487548828125,567.375,1596.7249755859375,294.0,220.3500518798828,556.9249877929688,1572.925048828125,289.3999938964844,214.8750457763672,561.4249877929688,1583.0,293.0,216.15005493164062,10430380,2433066,14009181,3533337
2018-04-19,484.86865234375,1407.3974609375,141.17591857910156,214.2213134765625,566.4249877929688,1595.574951171875,311.70001220703125,219.33755493164062,569.9000244140625,1608.5999755859375,313.5,220.3500518798828,561.5499877929688,1582.875,296.75,217.237548828125,562.0,1589.949951171875,296.75,219.75006103515625,8525542,4820952,31082632,1276126
2018-04-20,504.38592529296875,1500.5877685546875,139.77186584472656,218.32337951660156,589.2249755859375,1701.2249755859375,308.6000061035156,223.5375518798828,596.8499755859375,1711.175048828125,309.75,225.00006103515625,568.4749755859375,1620.0,303.0,220.425048828125,569.5,1625.0,305.45001220703125,221.1000518798828,24272692,18465662,13535858,4468674
2018-04-23,508.3450012207031,1503.3218994140625,138.16395568847656,217.8105926513672,593.8499755859375,1704.324951171875,305.04998779296875,223.01255798339844,607.2000122070312,1778.949951171875,311.45001220703125,225.75006103515625,577.625,1694.7750244140625,304.0,220.3500518798828,584.0,1712.0,307.70001220703125,224.8500518798828,21830638,15185910,7058597,5330245
2018-04-24,494.1351318359375,1493.1781005859375,134.69912719726562,210.19253540039062,577.25,1692.824951171875,297.3999938964844,215.21255493164062,598.2000122070312,1721.574951171875,299.79998779296875,221.737548828125,575.0499877929688,1671.25,288.0,214.612548828125,592.5,1705.0,293.0,220.800048828125,8526216,8314336,14885085,4721712
2018-04-25,496.6390075683594,1530.4892578125,131.4381103515625,210.33905029296875,580.1749877929688,1735.125,290.20001220703125,215.362548828125,585.5,1741.5,297.54998779296875,220.3500518798828,572.5999755859375,1682.5250244140625,288.20001220703125,212.362548828125,576.0,1692.5,296.6000061035156,215.925048828125,11594178,8196574,8297914,8597555
2018-04-26,503.5298767089844,1560.9207763671875,131.48338317871094,206.0905303955078,588.2249755859375,1769.625,290.29998779296875,211.01255798339844,590.8250122070312,1780.0,293.75,212.2500457763672,580.0,1733.5,287.6000061035156,205.5000457763672,587.0,1733.5,291.5,206.2500457763672,11302084,12135034,11827702,12775064
2018-04-27,507.27496337890625,1522.418701171875,133.18182373046875,202.28147888183594,592.5999755859375,1725.9749755859375,294.04998779296875,207.112548828125,595.7999877929688,1772.0,296.5,209.4750518798828,587.0999755859375,1710.0,290.04998779296875,205.76255798339844,590.0,1762.5,293.0,207.300048828125,7663370,4501330,6853011,3259713
2018-04-30,513.3955078125,1557.7669677734375,135.1520538330078,204.18597412109375,599.75,1766.050048828125,298.3999938964844,209.0625457763672,603.9749755859375,1774.5,302.25,211.76255798339844,590.3250122070312,1718.800048828125,293.1000061035156,207.07505798339844,590.8499755859375,1725.9749755859375,295.3999938964844,207.112548828125,5511678,3458558,6843221,2824384
2018-05-02,512.346923828125,1543.5,128.3582305908203,201.8419647216797,598.5250244140625,1749.875,283.3999938964844,206.6625518798828,600.7999877929688,1766.0999755859375,296.6499938964844,209.2500457763672,590.5,1735.6500244140625,282.29998779296875,205.76255798339844,599.4500122070312,1765.25,296.6499938964844,209.2500457763672,10295042,3158046,12277622,3177469
2018-05-03,506.14080810546875,1535.6051025390625,129.6264190673828,198.83871459960938,591.2750244140625,1740.925048828125,286.20001220703125,203.58755493164062,602.3499755859375,1763.0,288.75,206.8125457763672,588.0499877929688,1735.199951171875,277.3500061035156,202.1625518798828,598.625,1754.9000244140625,283.95001220703125,206.2500457763672,5332230,3761550,13002792,4474720
2018-05-04,502.0960998535156,1535.1201171875,127.56558227539062,197.70333862304688,586.5499877929688,1740.375,281.6499938964844,202.425048828125,593.0,1748.5,290.70001220703125,204.487548828125,577.5,1735.0,279.0,198.0375518798828,592.5,1746.0,289.45001220703125,204.3750457763672,6023368,2347244,16087098,4128061
2018-05-07,506.333251953125,1508.746826171875,129.28672790527344,201.25595092773438,591.5,1710.4749755859375,285.45001220703125,206.0625457763672,595.0,1745.0,289.3999938964844,206.737548828125,587.75,1705.449951171875,282.0,200.40005493164062,590.625,1745.0,283.0,202.5000457763672,4638960,3484426,8242354,2632939
2018-05-08,498.8645935058594,1517.6773681640625,128.1317596435547,199.79095458984375,582.7750244140625,1720.5999755859375,282.8999938964844,204.5625457763672,588.9500122070312,1743.25,287.45001220703125,206.96255493164062,580.5250244140625,1698.3499755859375,281.6000061035156,202.5000457763672,588.9500122070312,1717.3499755859375,286.3999938964844,206.40005493164062,5718556,2992820,7858792,2610590
2018-05-09,501.0687561035156,1538.8909912109375,128.24497985839844,197.95970153808594,585.3499755859375,1744.6500244140625,283.1499938964844,202.6875457763672,588.4500122070312,1747.375,290.3999938964844,205.800048828125,581.5,1720.0999755859375,282.1000061035156,202.20004272460938,583.75,1720.0999755859375,283.0,204.7500457763672,3783504,2615050,10284823,2582910
2018-05-10,499.9132385253906,1522.109619140625,126.68238830566406,198.10618591308594,584.0,1725.625,279.70001220703125,202.83755493164062,591.5,1755.574951171875,285.5,203.70004272460938,581.4249877929688,1720.0999755859375,278.5,201.300048828125,588.0,1751.4749755859375,284.75,203.175048828125,3182862,3858678,8814612,2404423
2018-05-11,505.3702087402344,1524.6236572265625,129.96607971191406,199.7176971435547,590.375,1728.4749755859375,286.95001220703125,204.487548828125,591.5999755859375,1742.5,287.29998779296875,205.20005798339844,583.0250244140625,1721.25,278.6000061035156,201.2250518798828,586.1500244140625,1727.0999755859375,282.8999938964844,203.6250457763672,3311706,2627876,9774064,2033426
2018-05-14,509.02972412109375,1514.3035888671875,127.76942443847656,199.49795532226562,594.6500244140625,1716.7750244140625,282.1000061035156,204.26255798339844,595.75,1735.5,288.3500061035156,205.46255493164062,585.0,1705.4000244140625,280.54998779296875,202.5000457763672,592.1749877929688,1728.5,288.0,203.550048828125,4432094,2433894,7062942,2052360
2018-05-15,511.27685546875,1535.84765625,127.5882568359375,198.50906372070312,597.2750244140625,1741.199951171875,281.70001220703125,203.2500457763672,604.0,1747.9000244140625,285.5,205.38755798339844,594.0499877929688,1716.8499755859375,278.1000061035156,201.112548828125,594.0499877929688,1725.0,282.95001220703125,204.6000518798828,5611974,1952890,15412120,2250808
2018-05-16,509.30792236328125,1540.9197998046875,126.27474975585938,201.21932983398438,594.9749755859375,1746.949951171875,278.79998779296875,206.02505493164062,599.0,1754.5,284.0,209.21255493164062,592.25,1737.625,276.5,202.5000457763672,593.625,1739.9749755859375,281.6499938964844,203.175048828125,6205004,1648450,10781519,4206945
2018-05-17,506.29052734375,1539.9935302734375,125.4368667602539,203.89297485351562,591.4500122070312,1745.9000244140625,276.95001220703125,208.76255798339844,598.7249755859375,1766.574951171875,283.95001220703125,210.6000518798828,586.7750244140625,1738.0,275.29998779296875,205.76255798339844,598.0,1756.4749755859375,283.20001220703125,206.2500457763672,9519598,2968048,9379615,3474857
2018-05-18,506.41888427734375,1544.51416015625,122.4249267578125,196.97080993652344,591.5999755859375,1751.0250244140625,270.29998779296875,201.675048828125,593.2750244140625,1758.8499755859375,278.5,207.3750457763672,586.5,1729.0,269.3500061035156,201.0375518798828,591.5,1740.4000244140625,278.20001220703125,207.3750457763672,7139660,1874996,8928454,6422122
2018-05-21,504.8353271484375,1568.638427734375,119.50358581542969,194.00416564941406,589.75,1778.375,263.8500061035156,198.63754272460938,594.2000122070312,1796.0,273.25,202.08755493164062,585.0,1759.0250244140625,261.04998779296875,198.07504272460938,589.7750244140625,1764.3499755859375,270.29998779296875,201.82504272460938,8475320,3446178,9703835,4060193
2018-05-22,510.9772644042969,1547.534912109375,122.26638793945312,194.07742309570312,596.9249877929688,1754.449951171875,269.95001220703125,198.71255493164062,599.0,1787.4749755859375,270.8999938964844,200.21255493164062,586.9500122070312,1746.8499755859375,261.5,197.32504272460938,587.5,1779.0,264.8999938964844,198.0000457763672,5636804,1857416,8021927,1983366
2018-05-23,507.1466064453125,1541.448974609375,114.43083953857422,192.9786834716797,592.4500122070312,1747.550048828125,252.64999389648438,197.58755493164062,603.8250122070312,1772.5,263.5,199.27505493164062,590.75,1740.5,250.1999969482422,196.95004272460938,597.5,1762.5,263.3999938964844,199.1625518798828,9538442,1507298,18226457,4700594
2018-05-24,522.59765625,1589.344970703125,113.50237274169922,193.6378936767578,610.5,1801.8499755859375,250.60000610351562,198.26254272460938,613.7750244140625,1807.5,253.25,199.5000457763672,599.0,1751.175048828125,240.14999389648438,196.46255493164062,599.0,1755.0,252.1999969482422,198.07504272460938,9740570,2962316,20219901,3133893
2018-05-25,525.72216796875,1581.450439453125,114.04585266113281,193.821044921875,614.1500244140625,1792.9000244140625,251.8000030517578,198.45004272460938,624.3250122070312,1837.4000244140625,256.75,199.237548828125,610.4000244140625,1786.2750244140625,241.1999969482422,197.737548828125,615.0499877929688,1812.5,247.3000030517578,198.7500457763672,8901438,3769772,27429408,3132507
